,latt,location,long,multi-team,screenName,sentiment,text,userId
1644,,"California, USA",,False,ArcticFFA_,pos,#teamvalor https://t.co/qmc3UvPU86,3002620388.0
1645,,Washington Park,,False,cyle_kraven,pos,"I was wearing a red shirt, leveled up to 5, and immediately changed to a yellow shirt. #TeamInstinct #TeamUnderdog https://t.co/RBvDrmQg8M",209210272.0
1646,,"West Virginia, USA",,False,classyunderdog,pos,#TeamInstinct https://t.co/tk0ulcPPFP,3333218692.0
1647,,"Washington, DC",,False,blvck_lotus,pos,team mystic my nigga https://t.co/nrkJKxqYuo,2776345517.0
1648,,"Pleasure Ridge Park, KY",,False,mech_penguin,pos,@mcsportzhawk what Pokemon go team are you on #teamMystic,4146876729.0
1649,,"Grants Pass, OR",,False,AmandaMerck,pos,Took Maddie to the dog park and capped the gym . About a mile round trip #pokemongo #wooftrax  #TeamMystic https://t.co/CltkhBxDDu,3035314856.0
1650,,"Tennessee, USA",,False,blacktshirtz,pos,Pt. 2 #PokemonGO #TeamValor https://t.co/Bt2kiiKbaB,426260441.0
1651,,"New Smyrna Beach, FL",,False,WhitLeigh_,pos,My boyfriend is the only other person I know on #TeamInstinct hahah https://t.co/WyA78wpA0t,4916831817.0
1652,,"Georgia, USA",,False,BraedenOrr,pos,"Things @Meglo_Renz is better at than me: #PokemonGO 

Things I'm better at than her: complaining about it 

#TeamValor #nerdlove",40772155.0
1653,,"Brent, FL",,False,JackSelfies,neg,@detergentboi @joshpls @boypls with ur team mystic bottom lookin ass,959748780.0
1654,,"Michigan, USA",,False,bitsofkibbles,pos,Pokemon hunting was an adventure with @gregmckeever1 #TeamInstinct https://t.co/whczxtlp9o,3217622646.0
1655,,"Bellevue, NE",,False,S__Moore,pos,@kcinthegalaxy  Saaaaaammmmmmee #wecool #TeamMystic https://t.co/0P2LaB3wHf,2954448235.0
1656,,"Dowagiac, MI",,False,blueblur1992,pos,@markiplier you lost a subscriber...#TeamMystic,1540090651.0
1657,,"Hialeah, FL",,False,rdjanddw,pos,YESSSS FINALLY SOMEONE WHO SUPPORTS #TEAMINSTINCT https://t.co/GtUOIO1xEC,3060244855.0
1658,,"Newcomerstown, OH",,False,jaysoncole2,pos,@Jack_Septic_Eye #TeamValor,2897867076.0
1659,,"Ontario, CA",,False,triplextorres,pos,Team Valor homie where you from,599693850.0
1660,,"West Pensacola, FL",,False,Cam_Coutree,pos,Yassss bitchhhhhhhh they added me #TeamMystic #PokemonGO https://t.co/2II92g70yo,7.136808826919363e+17
1661,,"Covington, KY",,False,AirVelasquez_23,pos,Gotta catch em all #TeamValor,2701387576.0
1662,,"Ohio, USA",,False,tylerruck,pos,@nrschuerman @jon_konecny #TeamMystic,1362317316.0
1663,,"Cheektowaga, NY",,False,hey_there_lyssa,pos,@Jack_Septic_Eye @markiplier you are both wrong. TEAM VALOR!!,59553619.0
1664,,"Corydon, IN",,False,germansk8er33,pos,Chalk up 15 CP for #TeamInstinct https://t.co/bY8SkLhYSD,276548444.0
1665,,"Bronx, NY",,False,BlessedRichh,pos,Team Valor bitches 💪🏾💪🏾💕 https://t.co/3WgCOU3PXR,3363513646.0
1666,,"Missouri, USA",,False,articwolf2008,pos,@Jack_Septic_Eye @markiplier hey isn't @PhillyD #TeamInstinct ?,43313801.0
1667,,"Navarre, OH",,False,_lexhenry,pos,@NoBoomGaming #TeamMystic for lifeeee 💙,3821182216.0
1668,,"Centerville, OH",,False,gamer4ever1996,pos,@markiplier TEAM MYSTIC RULES!!!,2317765596.0
1669,,"Somerset, KY",,False,bambisilverwhip,pos,Just ordered me and jon team mystic decals ❤️,1360088814.0
1670,,"Queens, NY",,False,BarazEast,pos,"Pokemon Go is Cocaine
If you haven't joined a team yet don't forget to join Team Mystic.",4781369995.0
1671,,"Honolulu, HI",,False,stevenlakalaka,pos,Big Mahalo to our fans especially the kids for helping us catch Pokemons. I wouldn't be PokeLakz808 if it wasn't for you guys. #TeamMystic🔷,314455993.0
1672,,"West Pensacola, FL",,False,Cam_Coutree,pos,#TeamMystic #PokemonGO  #MysticNumber1 https://t.co/HBl4CVfWfG,7.136808826919363e+17
1673,,"Freeland, MI",,False,RuhRoweRarin,pos,@TheSportsJim I took all the gyms in my town tonight for #TeamInstinct,44106800.0
1674,,"Bronx, NY",,False,JunoCassandra,pos,Why does everyone hate on Team Mystic? we're great y'all just mad...,2441996595.0
1675,,"Denver, CO",,False,LaloMarshmallow,pos,@GamingWolf501 #TeamMystic https://t.co/gwEKs2k1Oi,135614237.0
1676,,"Cleveland, OH",,False,vivacarlitos_,pos,Someone actually spray painted this in a bathroom. #TEAMMYSTIC ✊🏼 https://t.co/Ky98Ovss2h,321632033.0
1677,,"Northampton, PA",,False,toccijoey,pos,#TeamInstinct https://t.co/S0ZvgchKgt,2310990981.0
1678,,"Missouri, USA",,False,articwolf2008,pos,@markiplier i used to like you and @Jack_Septic_Eye but i am #TeamValor,43313801.0
1679,,"Tennessee, USA",,False,LucasOnTwittah,neg,Hardest part about being on team mystic is telling your parents you're gay,3278062620.0
1680,,"North Carolina, USA",,False,Sir_Hamelton,pos,@markiplier #TeamMystic https://t.co/6btWurJ8N5,7.48979979153793e+17
1681,,"Washington, USA",,False,AshleighAmor,pos,I just found out that Markiplier is on #TeamInstinct and started screaming. YAS!,433782605.0
1682,,"Nashville, TN",,False,ColeisSmiley,pos,@GaryRivalOak @cadyphippsie Hell no. Keep fighting eachother. Team Mystic till the death of me. #trueandblue,55255516.0
1683,,"Spring Hill, FL",,False,ashyrose22,pos,"I chose team instinct because it matched my avatars outfit, and zaptos is a badass so there's that.",517158771.0
1684,,"South Hill, WA",,False,cassidyxangeles,pos,why is everyone bashing on team instinct? 😭😭😭,1059550039.0
1685,,"San Antonio, TX",,False,Horizon_TF,pos,I'll join #TeamValor why? Because of what the word valor means to me (great courage in the face of danger) https://t.co/RltTZGWbLb,3023351887.0
1686,,"Georgia, USA",,False,1o1chris,nan,@juiceDiem all im gonna say is  team valor hahaha thats all,16343700.0
1687,,"Omaha, NE",,False,Rodeo117,pos,@markiplier #valor https://t.co/v2nGrR5SGJ,2951636838.0
1688,,"Elsmere, DE",,False,Jamesxaustin,pos,All of the memes team valor makes are the best all other teams use meme generators,396752597.0
1689,,"St Paul, TX",,False,NotChrisChavez,pos,Blue Bell's new ice cream is on #TeamMystic https://t.co/5rroGSVVcl,340097227.0
1690,,"Los Angeles, CA",,False,mattisgrounded,pos,Moments before a 10yr old girl asked if we had just taken over the gym from her. #TeamValor #SorryNotSorry https://t.co/v4dQTIf3bb,92106533.0
1691,,"St Paul, TX",,False,NotChrisChavez,pos,Harambe would have been on #TeamMystic,340097227.0
1692,,"Queens, NY",,False,dkne75,pos,Staying in gyms is hard without your squad @SlickRick513 @avi #Mystic,1735190492.0
1693,,"Farmington Hills, MI",,False,StevieLynnnn,pos,#Mystic case y'all wanted to know,85746230.0
1694,,"West Hollywood, CA",,False,siren_melody17,pos,@Meowwzers_ TEAM MYSTIC FTW,602382278.0
1695,,"Houston, TX",,False,levouxx,pos,"David, Marissa, and I just discovered we are all #TeamValor",140878741.0
1696,,"Ewa Gentry, HI",,False,AileenAvila29,pos,#TeamValor https://t.co/fMoXu5PbSO,615506271.0
1697,,"St Paul Park, MN",,False,mailmanmatt,neg,"When a friend says they are Team Instinct
https://t.co/NXbdAr0ZsE
#iFunny",19010289.0
1698,,"Salt Lake City, UT",,False,alexxlenaaa,neg,@TeishaPizza team valor? More like team coward. He has a Twitter tell him to catch that MAWFKIN block.,370416998.0
1699,,"Pleasure Ridge Park, KY",,False,mech_penguin,pos,#TeamMystic Don't be autistic join team Mystic,4146876729.0
1700,,"Lawrence Park, PA",,False,himey24,pos,Team Mystic,1700152596.0
1701,,"Keene, NH",,False,Keri_Fitz,pos,#TeamMystic 💙 https://t.co/NdiXzXX7eR,201781520.0
1702,,"San Antonio, TX",,False,Supa_Turk10,pos,Fck with me I'm a gym leader 😎#TeamValor https://t.co/YxwuFwxYII,3086607769.0
1703,,"Land O' Lakes, FL",,False,king_emilio6,pos,@JoJoForgas Getting handled lmao #TeamMystic https://t.co/UpzZKWncBP,2285506207.0
1704,,"Crestview, FL",,False,LFTMCosplay,pos,Caught #Charizard on #PokemonGO And renamed it @OJessicaNigri #TeamInstinct https://t.co/SlCpxKAqcK,408291574.0
1705,,Detroit RiverWalk,,False,primesuspect,pos,We came down to the riverfront to take the gym back for #TeamMystic. Now @gmrencen is blue 😀 #PokemonGO https://t.co/7HYryyDkA6,14549655.0
1706,,"Tulsa, OK",,False,InuJosha36,pos,"Go #TeamInstinct , takin' over gyms with one #magikarp at a time. #pokemongo #pokemon",1413039259.0
1707,,"Algonac, MI",,False,chloerose001,pos,@hayley_deboyer team instinct,1895186329.0
1708,,"Brooklyn, NY",,False,SexovaTatiana,pos,#teamred,783479486.0
1709,,"Wallington, NJ",,False,DemiGod_Deese,pos,Me and the wife taking over #TeamInstinct https://t.co/2cMylWpMH1,253769664.0
1710,,"Grandville, MI",,False,MG_MEGALODON,pos,"It's down to 2, and only one shall win in glory of becoming Pokémon masters!! So, who will you choose? #TeamValor",7.431123520826327e+17
1711,,"Phoenix, AZ",,False,Thxmpy,pos,@GoKiteFly yep! Team Instinct/Yellow,1695670069.0
1712,,"Texas, USA",,False,TeamMysticAUSTX,pos,"Y'all, can you take pictures of your achievements? We'd like to see and hear victories from our members. #TeamMystic",7.519757181840384e+17
1713,,"Walker Mill, MD",,False,AloneInDaAstros,nan,"@_zoelynnn 🙄 only cuz I fucks with you. 

https://t.co/ZJcgEzMqea",126555990.0
1714,-81.6697,"Cleveland, OH",41.4823,False,stephanexx,pos,"Nerd mode activated #teammystic #mystic @ Cleveland, Ohio https://t.co/8oFSUXZmPh",17636022.0
1715,,"Davie, FL",,False,CatfishBilly_,pos,Pull up #TeamMystic https://t.co/1TpOpBjTaL,33987071.0
1716,,"Poughkeepsie, NY",,False,jt_teran,pos,@missykaybm fuck no. Team Valor or nothing,269100664.0
1717,,"Indiana, USA",,False,calebking500,pos,#TeamValor,3330666741.0
1718,,"Alaska, USA",,False,Giant4Hire,neg,"Just found out that my gfriend signed her allegiance away to team mystic.
Prayers would be appreciated during this rough time.
#PokemonGO",248920315.0
1719,-71.45484,"Bellingham, MA",42.12551,False,CovertChristo,neg,"King, for now anyways. Usually wake up to #TeamValor on my turf. My reign has last most of today… https://t.co/01UeSUWLfT",2379226951.0
1720,,"Mililani Mauka, HI",,False,ambivaluhnt,pos,I kinda wanna restart my Pokémon go and play on team instinct just for the hell of it,1484637752.0
1721,,"Seattle, WA",,False,suchsharpteeth,pos,Big ups to everyone defending the @SeaPublicThtr poké-gym for Team Mystic.,18876633.0
1722,,"Austin, TX",,False,M_I_Williams,pos,Mwhaha who dares to challenge me?! #TeamInstinct #PokemonGO https://t.co/c77I3SRN3e,47659890.0
1723,,"Bronx, NY",,False,JunoCassandra,nan,People really hate Team Valor 😭 https://t.co/TONBa8hXc0,2441996595.0
1724,,"West Modesto, CA",,False,your_fairytale_,pos,Okay!!! Team mystic yall https://t.co/LvLh33KP0Y,4331045507.0
1725,,"Florida, USA",,False,BrinaRifka,pos,Just joined #TeamValor #TeamRed #Level5,21633565.0
1726,,"Oklahoma, USA",,False,LaceyKayeF,pos,Looks like I joined the right team! @Jack_Septic_Eye #TeamMystic  https://t.co/itFTRB4Cx2,324554628.0
1727,,"Florida, USA",,False,Kzigs_,nan,@ChiefMcGnarly fuck u !!!! team mystic bitch !!!!,2631095207.0
1728,,"Dickson, TN",,False,TheMackDaddyyy,pos,#TeamValor,618715979.0
1729,,"Ruston, LA",,False,KyleWithAnN,pos,Actual pic of me hanging with my team mystic squad. https://t.co/S0ZoTlgpui,1284858900.0
1730,,"Richardson, TX",,False,Newsguy50,pos,@sereno_daniel *cough* Articuno *cough* #TeamMystic,1112844631.0
1731,,"Pasadena, TX",,False,_OfficialPorter,pos,@ajgarza200 #teamvalor,4444469073.0
1732,,"The Woodlands, TX",,False,Bless_MissJess,pos,#TeamValor https://t.co/fq36MOHJRx,3000554293.0
1733,,"Florida, USA",,False,MagicJordan922,pos,Just a few of my rare captures/evolutions today #PokemonGO #TeamMystic https://t.co/Fbs0gAk165,1592126082.0
1734,,"Shirley, NY",,False,AngelAbout2Sin,pos,That's me 😉😆 #PokemonGO  #TEAMINSTINCT https://t.co/jETR43cH6w,360381477.0
1735,-117.107656,"National City, CA",32.662132,False,stay_shee,pos,"It was like 30 seconds but it was a glorious 30 seconds nonetheless 😂😂😂 

#redteam #teamvalor… https://t.co/fR4fv6hyfq",709865130.0
1736,-77.30799498,"Fairfax, VA",38.84790276,False,duskdargent,pos,"“Maybe you should take it down a notch and chill.”
“Bitch I’m Team Valor! We don’t chill on SHIT.”",34534141.0
1737,,"Columbus, OH",,False,RetroHookerPaws,pos,Cutest catch of the night! #PokemonGo #Columbus #TeamMystic https://t.co/N1UhcLxjdB,241292489.0
1738,,"Crestwood, KY",,False,PurpleHippoCow,nan,Being a Liberal in Kentucky is like being on Team Instinct in Pokémon Go,2346208063.0
1739,,"Georgia, USA",,False,TylerBourassa16,nan,"@2000Mlb I could've guessed 😛, bet trump will be #Mystic",1571648726.0
1740,,"Chicago, IL",,False,jestom,pos,"btw I'm #TeamMystic 💦❄

it just seems like the obvious choice",2154834542.0
1741,,"Houston, TX",,False,GlitchItGlitch,pos,Wanna know why I'm in Team Instinct? Is because Zapdos has a type advantage to win. Electric vs. Flying = R.I.P Flying,7.356580826765476e+17
1742,,"New Hampshire, USA",,False,sammytyrrell,pos,TEAM VALOR BITCHES,454504315.0
1743,,"Spartanburg, SC",,False,ItsLaurenDixon,pos,"Im so proud of @margglev and welcome her with open arms too Team Mystic 💕:,)",489830731.0
1744,,"Lafayette, LA",,False,joedupu,pos,@harper_doerr @Arbys #TeamMystic,709613724.0
1745,,"Coldwater, NY",,False,slotmoorerchine,pos,Team valor,97316915.0
1746,,"Gang Mills, NY",,False,TheSquirrels3,pos,"Small but dangerous. There is no shelter from the storm. #TeamInstinct wallpaper, go! https://t.co/cmUeYtvVyT",26223357.0
1747,,"Texas, USA",,False,TeamMysticAUSTX,pos,Ok y'all make sure to stay safe at this time of day. Stay in well lit and populated areas or just go to bed. #TeamMystic #PokemonGO,7.519757181840384e+17
1748,,"Pennsylvania, USA",,False,whenbaeisfam,nan,"Random Asian kid roller blades passed me and mirani saying ""team valor"" and threw up a peace sign",1530987631.0
1749,,"Doffing, TX",,False,Ale_Allyraine,neg,"It's been 3 hrs and I'm still bothered that @Joe_Sugg chose team Instinct 😢

It's all good...",367399313.0
1750,,"Berkeley, CA",,False,EspirituIan,pos,When you at a formal event but still gotta be the very best. That no one ever was. #TeamInstinct https://t.co/0WFZaq7bKU,824096912.0
1751,,"Martinsville, IN",,False,brycemduncan,pos,Fuck with us #TeamInstinct @CamdenGoss https://t.co/rNxWG7KD0K,547833061.0
1752,-91.17840945,"Baton Rouge, LA",30.414623699999996,False,troyotts,pos,#PokemonGeaux #pokemongo #teaminstinct #lsu @ LSU Bell Tower https://t.co/OlTCM1yRH3,17605139.0
1753,,"Paradise, NV",,False,MmItsOkay,pos,Lmao #TeamMystic n proud https://t.co/C7UnCNx33g,568509404.0
1754,,"Louisville, CO",,False,_brandojohnson,pos,#TeamMystic,7.04153245296382e+17
1755,,"Mansfield, TX",,False,MiSTgamer,pos,@gamingwolf10 team Mystic bro cause it has the sound of MiST in it ;),548480153.0
1756,,"Indiana, PA",,False,Ed_Cunard,pos,@OhDianeMarie we actually purchased Team Mystic shirts.,50728667.0
1757,,"Port St Lucie, FL",,False,Unknown_KeKe,pos,"@mysticgotjokes do you play @PokemonGoApp if you do are you #TeamMystic?
pokemon https://t.co/OP3rjyz31k",3765132443.0
1758,,"Walnut Creek, CA",,False,split_grade,pos,Yellow as far as the eye can see #TeamInstinct @dondecosta https://t.co/lV5nHhd3Ht,96927837.0
1759,,"Amherst, OH",,False,slothyscientist,pos,Team mystic reclaimed the beaver creek gym ☺️😌💙,1720851787.0
1760,,"Red Bank, NJ",,False,CoteLLC,pos,Holding two gyms in #redbank for #TeamInstinct! Need some backup! #PokemonGO #PokemonGONJ https://t.co/ZtJUIytHRH,276116689.0
1761,,"Clinton, IL",,False,artweirdo00,pos,AWWWWW YEEAAHH LOOK AT THIS LOOK AT DAT BEEDRILL I DONT CARE WHAT YOU SAY IM PROUD OF IT TEAM MYSTIC RULES https://t.co/E7mmbaaskR,7.287511268251648e+17
1762,,"Flint, MI",,False,DuStInMiChAeL19,pos,Would Anyone else in #TeamValor like to help setup a good playlist of music on @Spotify ?,1368732403.0
1763,,"Georgia, USA",,False,TylerBourassa16,pos,#TeamMystic https://t.co/dQKdnBD0Hf,1571648726.0
1764,,"North Carolina, USA",,False,mvria__,nan,Kayne is team valor,3100420516.0
1765,,"Chattanooga, TN",,False,KissChattanooga,pos,We outchea! #TeamValor #PokemonGo https://t.co/jmIwAmU4mC,71585918.0
1766,,"Gladstone, MO",,False,LittleMissDevii,pos,Officially on team Valor‼️‼️‼️‼️‼️,475346390.0
1767,,"Miramar Beach, FL",,False,JeaniFolf,pos,#TeamInstinct ⚡️💛⚡️ https://t.co/WLS3y2Qaua,185482125.0
1768,,"Gang Mills, NY",,False,TheSquirrels3,pos,@Jack_Septic_Eye You have given my little #TeamInstinct heart a sad. I don't matter? I was going to name my Charmander after you... T_T,26223357.0
1769,,"Concord, NH",,False,TonySartorelli,pos,"Shoutout to the kid who yelled, ""Team Valor!"" to me in the Target parking lot.... I got you bud.",471429979.0
1770,,"Minneapolis, MN",,False,WaxAndWings,pos,@karayoungberg I only did because the three other people I know who play it are team valor tbh,155303048.0
1771,,"Red Bank, NJ",,False,CoteLLC,pos,"Level 4 gym down, back in our hands, 7 minutes. Where my #redbank #TeamInstinct at?! #PokemonGO #PokemonGONJ https://t.co/ZEtbhozNJE",276116689.0
1772,,"Minneapolis, MN",,False,WaxAndWings,pos,@karayoungberg I'm team Valor,155303048.0
1773,,"San Mateo, CA",,False,650god,pos,#TeamInstinct https://t.co/V6AesiuyWG,1649108066.0
1774,-118.1081249,"Monterey Park, CA",34.0658436,False,miakoo,pos,#gymleader #reppingmycity #teammystic #PokemonMusicSociety  #pokemon w @avakoo we just took over… https://t.co/Q1lky4lDcW,25853227.0
1775,,"Texas, USA",,False,prince_of_pink_,pos,".@markiplier MARK, DON'T BE LIKE JACK, BE #TEAMVALOR !!!!!",6.959826678174188e+17
1776,,"Niles, IL",,False,AbieLalalala,pos,I'm gonna acquire this Gym and turn it into Team Valor haha https://t.co/dKbtWXWbmL,304454918.0
1777,-84.51740047,"Cincinnati, OH",39.10910375,False,smaxdilweed,pos,Such a fun night! #teamyellow #pokemongo @ Washington Park https://t.co/YF65hVMReN,15256565.0
1778,,"Texas, USA",,False,BookishBatz,pos,@Jack_Septic_Eye You choose wisely. #TeamMystic,36483481.0
1779,,"Plum, PA",,False,WtbDogYT,pos,Which one? I'm with team Valor,3034577219.0
1780,,"Kentucky, USA",,False,taigegarrison,pos,team valor 5ever,3359040159.0
1781,,"Maryland, USA",,False,_MikeyAdams,pos,Somebody on warped tour who's on team Valor needs to step up and beat @RyanScottGraham's ass cuz he's taking all the gyms over.,123658561.0
1782,,"South Carolina, USA",,False,Thirsty_Durstyy,neg,Team Mystic players slurp bootyhole,53176586.0
1783,,"Estherville, IA",,False,schillingkenlee,pos,ME WHEN @Jack_Septic_Eye JOINED TEAM MYSTIC https://t.co/SSQyXEQmsP,883091250.0
1784,,"Plum, PA",,False,WtbDogYT,pos,JOINED TEAM VALOR 👊🏼😈😂,3034577219.0
1785,,"Colton, CA",,False,dannyh5267,nan,@Bonnrs you mean We have Team Instinct????,2956924124.0
1786,,"California, USA",,False,xtinahoong,pos,Took over some gyms for #TeamMystic today #PokemonGo https://t.co/TkXjO1FW4I,7.283572127588106e+17
1787,,"Mountain View, CA",,False,JoeH92638216,neg,"@owlettes @CatchEmAlI wait, you're team instinct? Gross",7.519587673490104e+17
1788,,"Austin, TX",,False,AdrianPalomo_,neg,"Just like team Mystic, this is trash too 🚮 https://t.co/64wu8t3IS0",550634972.0
1789,,"Manteca, CA",,False,Xrey97,pos,@magicrique #Instinct https://t.co/a8SO2SPTq1,2923364995.0
1790,,"Cincinnati, OH",,False,therookotr,pos,See you in 30 minutes #teammystic https://t.co/aaik3HxXhC,7.32775338703487e+17
1791,,"Henderson, NV",,False,NicoleFiala,pos,#TeamValor is best 👑 https://t.co/TqpUfLNZAl,3323564353.0
1792,,"San Diego, CA",,False,TonyG3d,pos,#TeamInstinct #SanDiegoZoo lets do this!! https://t.co/tPGrzJZbiu,19321978.0
