,latt,location,long,multi-team,screenName,sentiment,text,userId
3266,,"Dallas, TX",,False,brendan_conger,pos,Love that all the gyms near me are owned by my team 😁 #TeamMystic,2422519548.0
3267,,"Philadelphia, PA",,False,goodidea_tia,pos,That time when you were naive and blindly chose #teaminstinct then learned everybody hates you...because yellow.,2256609734.0
3268,-81.01033000000001,"Seabreeze, FL",29.2315,False,csjenkins,pos,Instinct Pride. #teamyellow #pokemongo #daytonabeach @ Daytona Beach Ocean Walk https://t.co/YlKBR4WLyT,19948270.0
3269,,"St Louis, MO",,False,Trentfrancis7,pos,St. Louis will be mine tonight. #TeamInstinct,133853760.0
3270,,"Georgia, USA",,False,Call_M3_Kari,pos,Anyone who says Pokémon Go is childish...your the ppl who always would ask the teacher to check homework in HS when they forgot #TeamValor,2516168417.0
3271,,"Bay Hill, FL",,False,BigHPrivateEye,nan,Erdogan was team mystic,18639516.0
3272,,"Keller, TX",,False,ahawe37,nan,"@Smiles4Booty @iPokemonGO idk why they roast team instinct bro, people care way too much about it",132389600.0
3273,,"Boston, MA",,False,Steven_McPhee,pos,Caught 19 Pokémon at Castle Island today ✌😁 #PokemonGO #TeamMystic,53224052.0
3274,,"Wichita, KS",,False,ckimbrell3,pos,2 more yellow gyms to the left. I like it. #TeamInstinct 🤓 https://t.co/eeW7Ikmgm2,178488280.0
3275,-76.63148642,"Lutherville, MD",39.45047137,False,sparf,pos,@duskdargent @SilverAutomatic @Dahnei_Pathera GO TEAM INSTINCT! &gt;.&gt;,3945641.0
3276,,"Huber Heights, OH",,False,gwayby,pos,Holdin it down for my hometown 😎❄️ #PokemonGO #TeamMystic https://t.co/sEQ59kRKA1,1217198971.0
3277,,"Citrus Park, FL",,False,wolfgangchris98,pos,Caught my second pikachu today bless 🤘🏼#TeamMystic,944914309.0
3278,-77.22372408,"Tysons Corner, VA",38.91808427,False,duskdargent,pos,"@SilverAutomatic @Dahnei_Pathera Hey, I was just there defending the honor of Team Valor! Your firefighters just happened to walk by. 😝",34534141.0
3279,,"Long Beach, CA",,False,kiIIercutie,pos,team instinct!!,1097920003.0
3280,,"South Carolina, USA",,False,JakLennox,pos,Out here in the middle of the ocean tryna hold it down for #TeamInstinct https://t.co/yN5wv503j5,4811030127.0
3281,,"Boston, MA",,False,AreYaSatisfied,pos,#TeamValor tho,65407082.0
3282,,"Illinois, USA",,False,alzombi3,pos,#TeamMystic,445986232.0
3283,,"Virginia, USA",,False,PBandN3lly,pos,@JennaTheSinger @Black_Gandalf I'm gonna join team instinct just because of this,380490756.0
3284,,"Severn, MD",,False,_sarahedw,pos,#teamInstinct 😂 https://t.co/HmE0Phthn7,1432011170.0
3285,,"Tucson, AZ",,False,versatorii,pos,@ZakaryBankin I'm team valor,1666206253.0
3286,-93.29570009999999,"Missouri, USA",37.1490784,False,417EscapeRoom,nan,"Team Mystic did great! They rocked the music room, found the Masterpiece and escaped with time… https://t.co/zIy1yE4Lha",4878501105.0
3287,,"Texas, USA",,False,HandsomeAssOreo,pos,@HeavySaltbag TEAM MYSTIC IS FOR THE REAL N*GGAS,28742539.0
3288,,"California, USA",,False,miiiiiigs,pos,#TeamYellow  #PokemonGO https://t.co/bAE1ZMMOJl,272823635.0
3289,,"Irving, TX",,False,mentado_imelda,pos,@JarrodBo #TeamMystic all the way https://t.co/gxej0eNP85,2232326510.0
3290,,"Wichita Falls, TX",,False,spazticallycalm,nan,@HillaryClinton should be relentlessly attacked by Pikachu's thunderbolt #TeamValor #NotYourTeam #Clinton4Prison2016 https://t.co/qunVRXMSOq,593934613.0
3291,,Mall of America,,False,SkilledEdits,pos,#TeamValor #PokeGoMOA https://t.co/e5HzRHNH9S,2326154376.0
3292,,"Smithfield, NC",,False,ttreenuh,pos,"Went Pokémon hunting for 30 minutes. Hahah, entire town is painted red #TeamValor #PokemonGO",159747564.0
3293,,"Lake Hamilton, FL",,False,AlyciaLoveSpace,pos,Just took 2 gyms for #TeamMystic 👌 https://t.co/VThZzviXhk,2752156707.0
3294,,"Brentwood, CA",,False,BlakeScolari,pos,I have more Team Mystic pride than I ever did Lion pride.,2707603346.0
3295,,"Trenton, MI",,False,Des_Awesome_Iam,pos,Imma let you finish but Team Mystic is the best out in this bitch period https://t.co/W0fY6rcVwj,118803451.0
3296,,"Ithaca, NY",,False,EpiclyKool,pos,Gonna go hit up some lure module swear this #PokemonGO #TeamValor https://t.co/JyCuNQmljc,1324581716.0
3297,,"Los Angeles, CA",,False,_phrankiee,pos,She ain't ya girl if she's not on the same Pokémon team as you 💞💞 haha I forced her to choose #teaminstinct,4537583150.0
3298,,"Raleigh, NC",,False,sixthkilo,pos,@kindvibes TEAM INSTINCT!!!,3297479800.0
3299,,"Virginia Beach, VA",,False,0SwanPrincess0,pos,Im cosplaying usagi at otakon bc I never wanna take this wig off but also im gonna low key rep team valor on Thursday so I feel cool,1135768740.0
3300,,"Visalia, CA",,False,RononWolf,pos,I just picked #TeamValor I figure any team @skydart is on has to be good. #PokemonGO,122890796.0
3301,,"Texas, USA",,False,justineguerrer0,pos,I can't do the team mystic one and I am team mystic 😩 https://t.co/9SeGfz4mC1,2906484066.0
3302,,Alamo Plaza,,False,tinyhare,pos,downtown SA is busy af. also the alamo is beefy team valor 💪🔥 https://t.co/bUIarQH1yb,907292244.0
3303,,"Albuquerque, NM",,False,SoungYavage,neg,Team Mystic is gay as fuck😕,1388409990.0
3304,,"Nashua, NH",,False,AdamMTomlinson,pos,I want one! #TeamInstinct #PokemonGO https://t.co/GjDi5lclWO,34115017.0
3305,,"Universal City, TX",,False,smclax04,pos,@TheRealDJBennyD Just joined team Mystic! @Hydr8nStation 💙,93540115.0
3306,-94.63189341,"Poteau, OK",35.0927735,False,devinparham,pos,"Oh, hello again Poteau. #teamValor #pokemonGO @ La Huerta mexican resturant https://t.co/PzHbdt0OSQ",53288659.0
3307,,"San Antonio, TX",,False,shtevensantana,pos,Team Valor. 😫😫 #PokemonGo #TeamValor https://t.co/HEgz8Qt39J,2961479005.0
3308,,"Chino, CA",,False,StrongStyleXVX,pos,"WHAT A DAY!!! 
#TeamValor https://t.co/zt76IjWPZs",230035854.0
3309,,"Plano, TX",,False,dictvtor,pos,I will take the Shops at Legacy gym in the name of Team Valor from you @_romanrose,411688728.0
3310,,"Honolulu, HI",,False,PkmnExcavation,nan,@100PichuKeegan If I'm able to make a team Mystic one I will but it would be one not two. :),1347829340.0
3311,,"New Orleans, LA",,False,AnimeAnalystXV,neg,Team Instinct niggas used their Master ball on Snorlax,2437676203.0
3312,,"Michigan, USA",,False,melczerwinski,nan,I ONLY KNOW ONE PERSON ON TEAM VALOR AND THATS BC I FORCED THEM TO JOIN IM STILL UPSET,2495666678.0
3313,,"Palmdale, CA",,False,UberTebia,pos,I want to get PokemonGo just so I can be team Valor,734324101.0
3314,-85.58591679,"Kalamazoo, MI",42.29020213,False,rawmustard,pos,"Since Ubering is slow, I may as well check out the Poké scene. #TeamMystic (@ Bronson Park) https://t.co/odj9UbqbIs https://t.co/nZHV6crFXq",17578308.0
3315,,"Keller, TX",,False,j_manna7,nan,You're super super sleep on team instinct  https://t.co/7QYN9aPe2L,2991843661.0
3316,,"Wilkes-Barre, PA",,False,grassman225,pos,#TeamMystic https://t.co/a1zPWgPU6M,459459262.0
3317,,"Ambridge, PA",,False,ADougie23,pos,#TeamMystic,2480765570.0
3318,,"Clarksville, IN",,False,shankflan,pos,@Blackanista ... I'm Team Instinct.,14241613.0
3319,,"Newport Beach, CA",,False,Romtinthegreat,pos,#PokemonGO #TeamInstinct https://t.co/GA4psUZXbz,1422058076.0
3320,,"Colorado Springs, CO",,False,PapichuloTapia_,neg,@ooh_martha they're team instinct (trash),2233210808.0
3321,,"Texas, USA",,False,deeitude,pos,Just won my first gym. Seriously a great feeling!! 😂 #TeamInstinct,43031121.0
3322,,"Santa Monica, CA",,False,xkevinramirez,pos,Aw there's so many people here that are team Instinct😌👌,381845226.0
3323,,"Ottawa, IL",,False,banditotito93,pos,1 day a pidgey realized that it was actually part saiyen and became a super saiyen and reigned supreme over the skies! #TeamInstinct,1698120685.0
3324,,"Sandusky South, OH",,False,HarkBBall20,pos,Claimed the gym by skate world...yellow team enter the gym! #TeamInstinct https://t.co/3NnjcmCtH7,546875861.0
3325,,"San Antonio, TX",,False,kevinM1945,pos,#TeamMystic,591597975.0
3326,,"Queens, NY",,False,luteaflora,neg,team valor can suck my ass,438752328.0
3327,-77.1835,"Rockville, MD",39.11248,False,SINESPAWN,pos,"#pidgey #10 
Coming to #fuck your #day up!
#pokemonmaster #pokemongo #pokemon #teammystic💙 @… https://t.co/gg61XdTEb8",1422879698.0
3328,,"Belmar, NJ",,False,_papagansley,pos,You're starting to wish everyone you know and love was one big epic pokéteam. #TeamMystic #strictlycurveballs #PokemonGO,506989725.0
3329,,"Midlothian, TX",,False,thechrishuh,neg,i will never be team mystic. #MysticGotFakePranks  https://t.co/wPkxRA0vUX,2610490782.0
3330,-93.24216843,"Bloomington, MN",44.85428684,False,WWEUnicornGirl,pos,The greatest team EVER #teamvalor🔥 #moa #pokegomoa @ Mall of America https://t.co/bjVK6nlwrf,32688063.0
3331,,"Mount Kisco, NY",,False,chucklestuck,pos,just requested to join a westchester team valor group,2560268675.0
3332,-77.1835,"Rockville, MD",39.11248,False,SINESPAWN,pos,#daily #catch #pokemonmaster #pokemon #pokemongo #teammystic💙 @ Gables Upper Rock https://t.co/O3nl7Vg6a3,1422879698.0
3333,,"Vernon Hills, IL",,False,ItsAaronNotEric,pos,For now.... #teammystic #bluelivesmatter #hashtagoutofcontext https://t.co/5IOYnq4RIE,391899104.0
3334,,"Houma, LA",,False,terilynnb2000,pos,#TeamValor 😤💪🏼 https://t.co/pUJeQZeLvR,2641570216.0
3335,-157.84731000000002,"Honolulu, HI",21.325229999999998,False,noah_eye_21,pos,winner winner... #PokémonGo #teamMystic @ Mauna Ala Royal Mausoleum https://t.co/L0tj44ZPPE,117569574.0
3336,,"Oklahoma City, OK",,False,JodyOklahoma,pos,Team Valor all the way  https://t.co/13L9i45rOP,758244073.0
3337,,"Moorpark, CA",,False,lancepoole03,pos,"@ChelseeaOGreen @svntino I actually ended up choosing ""Team Instinct"" sooooo Tino you're on your own lol",323617727.0
3338,,"Tennessee, USA",,False,BekaHuts,pos,Met some of my coworkers for the first time tonight because we were all at the Pokéstop closest to work #Bonding #TeamInstinct  #PokemomGo,295227869.0
3339,,"Texas, USA",,False,TeamMysticAUSTX,pos,Am I the only one who feels like we've had Pokemon GO for a long time? It's been out for 9 days #PokemonGO #TeamMystic,7.519757181840384e+17
3340,,"North Highlands, CA",,False,Tonganbro,pos,@DutchBrosSac #TeamInstinct ⚡️🐤⚡️ https://t.co/TcqOzO7ER7,99890558.0
3341,,"San Francisco, CA",,False,elizabethdscott,pos,"This is so true 😂 #TeamValor
https://t.co/F33IYY7uJA",3220089740.0
3342,,"Redlands, CA",,False,Prancer16Fox,pos,Even Tho I Get Annoyed.... TEAM valor Boii❤️!!!,2581695750.0
3343,-106.48899865,"Albuquerque, NM",35.09091793,False,KhanUTango,pos,"Can I get a ""git gud""? #teaminstinct #1manarmy @ Embudo Hills Park https://t.co/sJ8JRfQCJs",35513750.0
3344,,"Fairview, TX",,False,TimLovely13,pos,#TeamMystic 🔵🔵🔵,820725596.0
3345,,"Georgia, USA",,False,kaneapeterson,pos,SIKE #TeamInstinct GANG GANG GANG GANG GANG https://t.co/7l15KmaJyR,3234252896.0
3346,-97.94084720000001,"San Marcos, TX",29.88873623,False,Fallin_Dancer,pos,YASSSSSSSSS WE TOOK OVER ALKEK!!!!!!!! #teamvalor🔥 #Txst #weonfire… https://t.co/q3vGynpwH1,49977502.0
3347,,"Boston, MA",,False,Nick_Mudry,pos,@Alakaiser @sheilamakegames @GreenEyedZeke is NEEEEEERRRRRROOOOOO on #TeamValor?,3365291.0
3348,,"Manhattan, KS",,False,ItsGwenoBaby,pos,Where's my Team Instinct at?,440654219.0
3349,-90.25481569,"St Louis, MO",38.60574828,False,DaGinga80,pos,"Out Pokémon hunting with my sisters kids. 

#PokemonGo 
#TeamInstinct 
#FamilyComesFirst @ Tower… https://t.co/az3vNLYdLn",19676810.0
3350,,"Lancaster, CA",,False,galeasjp,pos,Lmfao #TeamValor #PokemonGO https://t.co/OQuCxcerA3,117271860.0
3351,,"Lakes by the Bay, FL",,False,juanorrego10,neg,Team instinct sucks,493640053.0
3352,,"Los Altos Hills, CA",,False,__claire__k__,pos,@CrawfordCollins CHOSE TEAM VALOR,4552127473.0
3353,,Bryant Park,,False,kaludiasays,pos,Let it be known that on this day i claimed #bryantpark for #TeamMystic for 5 secs #PokemonGO https://t.co/1CtEX9ZdAS https://t.co/RF9sHNxihK,855428700.0
3354,,"Del Aire, CA",,False,chillsurfa97,pos,Level 10 team mystic 🎉🎉🎉,2339916404.0
3355,,"Chino, CA",,False,JulyaShimada,pos,@tom_harlock Team Mystic 🤘,1564223185.0
3356,,"Chino, CA",,False,JulyaShimada,pos,Don't fuck with Team Mystic bitch 🤘,1564223185.0
3357,,Battle & Brew,,False,BattleandBrew,pos,Team mystic is currently in charge of our gym! #PokemonGO https://t.co/gjveOyLozH,38262674.0
3358,,"Temecula, CA",,False,n8talized,nan,I just convinced a kid to go team valor. 😂😂😂,199149387.0
3359,,"Indiana, USA",,False,bwatt2t,pos,King of the hill. #PokemonGO #goals #withaflower #TeamInstinct https://t.co/qsYN1z8D4z,599740108.0
3360,-94.136422,"St Cloud, MN",45.564106,False,toejben,pos,Caught me a Pidgey today. #pokemongo #teamvalor @ St. Cloud Area Salvation Army https://t.co/7OXt7SDIUm,24608907.0
3361,,"Napa, CA",,False,bperr78,pos,@TeamMysticPGO Holdin it down for team mystic 👌🏻(lvl 21) https://t.co/vvKuITliXz,754542098.0
3362,,"Little Elm, TX",,False,humzakhan_419,pos,Where is my #TeamInstinct,1905921961.0
3363,,"Branchburg, NJ",,False,MatthewFarber,pos,Team Valor! #PokemonGO,16165288.0
3364,,"San Leandro, CA",,False,ybnats,nan,@_LetsD0It_ my coworkers tell me to join team valor 😩 idk what to pick,2775673777.0
3365,,"Rome, GA",,False,JoseDelPatio,pos,"@QiasOmar ""Let's just say..."" #TeamMystic ""All of A Sudden Fam"" #Random #PokemonGO",342633652.0
3366,,"Oregon, USA",,False,Technochild89,pos,It occurs to me that Tech is pretty much already in a Team Mystic uniform. https://t.co/EW02blLMrs,61331133.0
3367,,"Ankeny, IA",,False,Punkrockkid311,nan,I should have picked team mystic they seem like cool guys.,174286947.0
3368,,"Bronx, NY",,False,amjay718,pos,Good days catch #PokemonGO #TeamValor https://t.co/D6qmVBvXMZ,1542347431.0
3369,,"San Antonio, TX",,False,daamn_saam,pos,The nerve of this hoe. Someone get this Team Banana loser outta my face🍌 #TeamMystic  https://t.co/2ZVh5lL87O,130252519.0
3370,,"Whiteland, IN",,False,wjbtha4,pos,taking my talents to #TeamMystic lol,1642091672.0
3371,,"Saugatuck, MI",,False,romanekj,pos,So many #Pokéstops in #Saugatuck #PureMichigan. I need #Pokéballs!!! 😎❤️😍 #PokémonGo #TeamInstinct https://t.co/9fkierDVGt,22725156.0
3372,,"Pennsylvania, USA",,False,Pizzaboy521,pos,@SIVANNBRHD YES TEAM VALOR https://t.co/lLygmDCn9U,445914630.0
3373,,"Metamora, IL",,False,_clarecampbell_,pos,"""team mystic runs this town, to be sad"" - dillon wernsman 2016",3303389523.0
3374,,"Agnew, Santa Clara",,False,iStricer,pos,"@spectacles_ak Team Mystic or we're not friends anymore!

&lt;3",33448971.0
3375,,Mission Hills Park,,False,bri_logic,pos,#TeamValor https://t.co/OU38t14blq,523593707.0
3376,,Tommy's Malt Shop,,False,gregswan,pos,So many Pidgeys. #PokemonGo #TeamValor https://t.co/mH5aJc0xgn,739853.0
3377,,"San Antonio, TX",,False,YuriYuritx,pos,@daamn_saam ah helll naww! Meet me at Hemisfair by the tower! It's going down! #TeamInstinct ⚡️⚡️⚡️ lol,22862085.0
3378,,"Brooklyn, NY",,False,fvckkx3,pos,team mystic ❄️🙌🏼 https://t.co/X0Fl1XYtVG,2943476397.0
3379,,"Raleigh, NC",,False,pasttomorrow,pos,"Team Mystic knows no bird but the bird in the North, whose name is Articuno 💙",900463712.0
3380,,"St Louis, MO",,False,C2J07,pos,#TeamMystic,230811277.0
3381,,"Hybla Valley, VA",,False,daenerjess,pos,@KendallandMoore TEAM VALOR MORGHULIS OMGg,326314353.0
3382,,"Las Vegas, NV",,False,joshgagnon3,pos,Someone who is team valor help me battle this gym https://t.co/ggITT9sKmk,471741574.0
3383,,"Lock Haven, PA",,False,DarealNK,pos,Team mystic holding LH down,345477875.0
3384,,"Michigan Center, MI",,False,stingingnetty,pos,WHAT SHOULD I NAME THEM PLEASE LOOK AT MY CHILD #teammystic #PokemonGO https://t.co/cJMVeC0wZ0,27908338.0
3385,,"Akron, OH",,False,ClemonsJake,pos,"[d330] taking over Firestone Park in Akron, OH! #PokemonGO #TeamMystic https://t.co/T7MNf8V8QO",246064021.0
3386,,"Berry Hill, TN",,False,McAdamSandwich,pos,Shout out to the fellow #TeamValor driver cruising the Woodlawn Cemetery Pokestops. This place is a (slightly inappropriate) goldmine.,14753447.0
3387,,"Downey, CA",,False,MannyMcbuckets,pos,If you ain't team Valor I'm pulling this heater on Brip,2736569305.0
3388,,"Marlton, NJ",,False,mattyboy2202,nan,Team Instinct is like the Hufflepuff of Pokemon Go,493501559.0
3389,-73.9436833,"Manhattan, NY",40.796813799999995,False,SamG528,pos,These facts. #TeamMystic 😹😭😩😩 RT @PokebalIGo rt if you'd agree https://t.co/0QQAcsjlqe,46022705.0
3390,,"Stratford, CT",,False,Vylkira,pos,@mikeyrevised and I are holding down this gym for Team Valor #RelationshipGoals https://t.co/4umxPL1s6E,2752109715.0
3391,,"Cedar City, UT",,False,Walker_5555,pos,Real or nah? #TeamMystic https://t.co/ByDV4pSELF,2740733990.0
3392,,"River Forest, IL",,False,BobbyRiice,pos,#litbois #PokemonGO #TeamInstinct https://t.co/pvyaKSYg8G,269723282.0
3393,,"San Antonio, TX",,False,daamn_saam,neg,@YuriYuritx 🖐🏽💨❄️❄️❄️❄️❄️die💀 #TeamMystic Team Ms. Dick🍆,130252519.0
3394,,"Manhattan, NY",,False,Taurian_B,pos,Team Valor! 🔴,24095289.0
3395,,"Woodmore, MD",,False,_catburglar,pos,I seen a lot more yellow gyms lately.. don't sleep on #TeamInstinct we outchea ⚡️,42064074.0
3396,,"San Antonio, TX",,False,YuriYuritx,pos,@daamn_saam oooooh maybe I'll see you down there!!! ⚡️⚡️⚡️ #TeamInstinct haha,22862085.0
3397,,"Nolanville, TX",,False,xRhno,nan,I don't think so cuz. Just Team Valor https://t.co/oaH5D12pwZ,2728321661.0
3398,,"City Center, Santa Clara",,False,Illford_baker,pos,@ShaunBakfylla team mystic! https://t.co/Lx3bVfNyWH,283743721.0
3399,,"Indianapolis, IN",,False,the_only_ARK,pos,#TeamValor #teamvalorindy  #PokemonGO #pokemon #downtown #downtownindy #indy #indianapolis #downtownindianapolis https://t.co/9WfeLqp0ae,371024821.0
3400,,"Richfield, OH",,False,Carmen_Corrao,neg,@anthonycar1 @Dan_Car5 hey team instinct sucks dick,399148673.0
3401,,"San Diego, CA",,False,califorbritt,pos,@JulienSolomita #TeamYellow Pokémon Uber GO! https://t.co/fmU3v4NbVF via @YouTube,326940914.0
3402,,"Carson City, NV",,False,unorthodox775,pos,Team valor 💯 https://t.co/U1VIVrZ0xa,3221013655.0
3403,,"Stockton, CA",,False,AlfredoV_,pos,Team instinct,590570566.0
3404,,"Bastrop, TX",,False,notAmplifier,pos,Ayy #TeamMystic https://t.co/59KqfzgrgC,181415248.0
3405,,"Santa Clara, CA",,False,joohn_boii,nan,Ayyyyy all the supervisors at my work are all wearing yellow shirts so I guess they're reppin team instinct lol 😂 #pokemongo,2499840439.0
3406,,"San Jose, CA",,False,myrddinstarhawk,pos,#TeamValor https://t.co/mUDJNMtQ3Q team valor discord chat chanel for the SF Bay area.  https://t.co/aE6LW77eM4 global. Teams hunt together,47115905.0
